2020-10-07 11:07:53,277 INFO    MainThread:14164 [internal.py:wandb_internal():62] W&B internal server running at pid: 14164
2020-10-07 11:07:53,282 DEBUG   HandlerThread:14164 [handler.py:handle_request():54] handle_request: login
2020-10-07 11:07:53,284 DEBUG   SenderThread:14164 [sender.py:send():88] send: request
2020-10-07 11:07:53,284 DEBUG   SenderThread:14164 [sender.py:send_request():97] send_request: login
2020-10-07 11:07:53,296 DEBUG   SenderThread:14164 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 11:07:53,996 DEBUG   SenderThread:14164 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 11:07:53,998 INFO    SenderThread:14164 [sender.py:send_request_login():144] Login server info: {'cliVersionInfo': {'min_cli_version': '0.8.20', 'max_cli_version': '0.10.4'}}
2020-10-07 11:07:54,002 DEBUG   SenderThread:14164 [sender.py:send():88] send: header
2020-10-07 11:07:54,002 INFO    WriterThread:14164 [datastore.py:open_for_write():76] open: wandb\run-20201007_110750-2vmhmi35\run-2vmhmi35.wandb
2020-10-07 11:07:54,003 DEBUG   HandlerThread:14164 [handler.py:handle_request():54] handle_request: check_version
2020-10-07 11:07:54,004 DEBUG   SenderThread:14164 [sender.py:send():88] send: request
2020-10-07 11:07:54,004 DEBUG   SenderThread:14164 [sender.py:send_request():97] send_request: check_version
2020-10-07 11:07:54,009 DEBUG   Thread-14 :14164 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): pypi.org:443
2020-10-07 11:07:54,139 DEBUG   Thread-14 :14164 [connectionpool.py:_make_request():396] https://pypi.org:443 "GET /pypi/wandb/json HTTP/1.1" 200 49963
2020-10-07 11:07:54,203 DEBUG   SenderThread:14164 [sender.py:send():88] send: run
2020-10-07 11:07:54,221 DEBUG   SenderThread:14164 [util.py:is_cygwin_git():315] Failed checking if running in CYGWIN due to: FileNotFoundError(2, 'O sistema não pode encontrar o arquivo especificado', None, 2, None)
2020-10-07 11:07:54,230 DEBUG   SenderThread:14164 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-07 11:07:54,575 DEBUG   SenderThread:14164 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 11:07:54,854 DEBUG   SenderThread:14164 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 11:07:54,890 DEBUG   HandlerThread:14164 [handler.py:handle_request():54] handle_request: run_start
2020-10-07 11:07:54,904 INFO    SenderThread:14164 [dir_watcher.py:__init__():149] watching files in: wandb\run-20201007_110750-2vmhmi35\files
2020-10-07 11:07:54,905 INFO    SenderThread:14164 [sender.py:_start_run_threads():454] run started: 2vmhmi35 with start time 1602079674
2020-10-07 11:07:54,905 DEBUG   SenderThread:14164 [sender.py:send():88] send: summary
2020-10-07 11:07:54,905 INFO    SenderThread:14164 [sender.py:_save_file():532] saving file wandb-summary.json with policy end
2020-10-07 11:07:54,914 DEBUG   HandlerThread:14164 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-07 11:07:55,144 DEBUG   HandlerThread:14164 [cmd.py:execute():719] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=None)
2020-10-07 11:07:55,581 DEBUG   SenderThread:14164 [sender.py:send():88] send: files
2020-10-07 11:07:55,582 INFO    SenderThread:14164 [sender.py:_save_file():532] saving file wandb-metadata.json with policy now
2020-10-07 11:07:55,582 DEBUG   HandlerThread:14164 [handler.py:handle_request():54] handle_request: status
2020-10-07 11:07:55,583 DEBUG   SenderThread:14164 [sender.py:send():88] send: request
2020-10-07 11:07:55,583 DEBUG   SenderThread:14164 [sender.py:send_request():97] send_request: status
2020-10-07 11:07:55,592 DEBUG   SenderThread:14164 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 11:07:55,610 DEBUG   Thread-23 :14164 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 11:07:55,832 DEBUG   SenderThread:14164 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 11:07:55,873 DEBUG   Thread-23 :14164 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 11:07:55,884 DEBUG   Thread-23 :14164 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): storage.googleapis.com:443
2020-10-07 11:07:55,909 INFO    Thread-18 :14164 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201007_110750-2vmhmi35\files\output.log
2020-10-07 11:07:55,910 INFO    Thread-18 :14164 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201007_110750-2vmhmi35\files\wandb-summary.json
2020-10-07 11:07:55,911 INFO    Thread-18 :14164 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201007_110750-2vmhmi35\files\wandb-metadata.json
2020-10-07 11:07:55,911 INFO    Thread-18 :14164 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201007_110750-2vmhmi35\files\requirements.txt
