2020-10-07 15:32:06,652 INFO    MainThread:11492 [internal.py:wandb_internal():62] W&B internal server running at pid: 11492
2020-10-07 15:32:06,659 DEBUG   HandlerThread:11492 [handler.py:handle_request():54] handle_request: login
2020-10-07 15:32:06,660 DEBUG   SenderThread:11492 [sender.py:send():88] send: request
2020-10-07 15:32:06,660 DEBUG   SenderThread:11492 [sender.py:send_request():97] send_request: login
2020-10-07 15:32:06,673 DEBUG   SenderThread:11492 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 15:32:07,387 DEBUG   SenderThread:11492 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 15:32:07,392 INFO    SenderThread:11492 [sender.py:send_request_login():144] Login server info: {'cliVersionInfo': {'min_cli_version': '0.8.20', 'max_cli_version': '0.10.4'}}
2020-10-07 15:32:07,398 DEBUG   HandlerThread:11492 [handler.py:handle_request():54] handle_request: check_version
2020-10-07 15:32:07,398 INFO    WriterThread:11492 [datastore.py:open_for_write():76] open: wandb\run-20201007_153204-141mkxpv\run-141mkxpv.wandb
2020-10-07 15:32:07,399 DEBUG   SenderThread:11492 [sender.py:send():88] send: header
2020-10-07 15:32:07,399 DEBUG   SenderThread:11492 [sender.py:send():88] send: request
2020-10-07 15:32:07,400 DEBUG   SenderThread:11492 [sender.py:send_request():97] send_request: check_version
2020-10-07 15:32:07,407 DEBUG   Thread-14 :11492 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): pypi.org:443
2020-10-07 15:32:07,517 DEBUG   Thread-14 :11492 [connectionpool.py:_make_request():396] https://pypi.org:443 "GET /pypi/wandb/json HTTP/1.1" 200 49963
2020-10-07 15:32:07,573 DEBUG   SenderThread:11492 [sender.py:send():88] send: run
2020-10-07 15:32:07,595 DEBUG   SenderThread:11492 [util.py:is_cygwin_git():315] Failed checking if running in CYGWIN due to: FileNotFoundError(2, 'O sistema não pode encontrar o arquivo especificado', None, 2, None)
2020-10-07 15:32:07,604 DEBUG   SenderThread:11492 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-07 15:32:07,935 DEBUG   SenderThread:11492 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 15:32:08,189 DEBUG   SenderThread:11492 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 15:32:08,231 DEBUG   HandlerThread:11492 [handler.py:handle_request():54] handle_request: run_start
2020-10-07 15:32:08,247 INFO    SenderThread:11492 [dir_watcher.py:__init__():149] watching files in: wandb\run-20201007_153204-141mkxpv\files
2020-10-07 15:32:08,248 INFO    SenderThread:11492 [sender.py:_start_run_threads():454] run started: 141mkxpv with start time 1602095527
2020-10-07 15:32:08,248 DEBUG   SenderThread:11492 [sender.py:send():88] send: summary
2020-10-07 15:32:08,249 INFO    SenderThread:11492 [sender.py:_save_file():532] saving file wandb-summary.json with policy end
2020-10-07 15:32:08,259 DEBUG   HandlerThread:11492 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-07 15:32:08,502 DEBUG   HandlerThread:11492 [cmd.py:execute():719] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=None)
2020-10-07 15:32:08,959 DEBUG   HandlerThread:11492 [handler.py:handle_request():54] handle_request: status
2020-10-07 15:32:08,959 DEBUG   SenderThread:11492 [sender.py:send():88] send: files
2020-10-07 15:32:08,960 INFO    SenderThread:11492 [sender.py:_save_file():532] saving file wandb-metadata.json with policy now
2020-10-07 15:32:08,961 DEBUG   SenderThread:11492 [sender.py:send():88] send: request
2020-10-07 15:32:08,962 DEBUG   SenderThread:11492 [sender.py:send_request():97] send_request: status
2020-10-07 15:32:08,969 DEBUG   SenderThread:11492 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 15:32:08,996 DEBUG   Thread-23 :11492 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 15:32:09,218 DEBUG   SenderThread:11492 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 15:32:09,252 INFO    Thread-18 :11492 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201007_153204-141mkxpv\files\wandb-metadata.json
2020-10-07 15:32:09,253 DEBUG   Thread-23 :11492 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
