2020-10-15 17:05:59,803 INFO    MainThread:36068 [internal.py:wandb_internal():62] W&B internal server running at pid: 36068
2020-10-15 17:05:59,809 DEBUG   HandlerThread:36068 [handler.py:handle_request():54] handle_request: login
2020-10-15 17:05:59,813 DEBUG   SenderThread:36068 [sender.py:send():88] send: request
2020-10-15 17:05:59,813 DEBUG   SenderThread:36068 [sender.py:send_request():97] send_request: login
2020-10-15 17:05:59,825 DEBUG   SenderThread:36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-15 17:06:00,595 DEBUG   SenderThread:36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-15 17:06:00,600 INFO    SenderThread:36068 [sender.py:send_request_login():144] Login server info: {'cliVersionInfo': {'min_cli_version': '0.8.20', 'max_cli_version': '0.10.5'}}
2020-10-15 17:06:00,604 DEBUG   HandlerThread:36068 [handler.py:handle_request():54] handle_request: check_version
2020-10-15 17:06:00,604 INFO    WriterThread:36068 [datastore.py:open_for_write():76] open: wandb\run-20201015_170557-3e6mpmqm\run-3e6mpmqm.wandb
2020-10-15 17:06:00,606 DEBUG   SenderThread:36068 [sender.py:send():88] send: header
2020-10-15 17:06:00,607 DEBUG   SenderThread:36068 [sender.py:send():88] send: request
2020-10-15 17:06:00,607 DEBUG   SenderThread:36068 [sender.py:send_request():97] send_request: check_version
2020-10-15 17:06:00,613 DEBUG   Thread-14 :36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): pypi.org:443
2020-10-15 17:06:00,711 DEBUG   Thread-14 :36068 [connectionpool.py:_make_request():396] https://pypi.org:443 "GET /pypi/wandb/json HTTP/1.1" 200 50241
2020-10-15 17:06:00,757 DEBUG   SenderThread:36068 [sender.py:send():88] send: run
2020-10-15 17:06:00,772 DEBUG   SenderThread:36068 [util.py:is_cygwin_git():315] Failed checking if running in CYGWIN due to: FileNotFoundError(2, 'O sistema não pode encontrar o arquivo especificado', None, 2, None)
2020-10-15 17:06:00,781 DEBUG   SenderThread:36068 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-15 17:06:01,033 DEBUG   SenderThread:36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-15 17:06:01,349 DEBUG   SenderThread:36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-15 17:06:01,393 DEBUG   HandlerThread:36068 [handler.py:handle_request():54] handle_request: run_start
2020-10-15 17:06:01,408 INFO    SenderThread:36068 [dir_watcher.py:__init__():149] watching files in: wandb\run-20201015_170557-3e6mpmqm\files
2020-10-15 17:06:01,409 INFO    SenderThread:36068 [sender.py:_start_run_threads():454] run started: 3e6mpmqm with start time 1602792360
2020-10-15 17:06:01,409 DEBUG   SenderThread:36068 [sender.py:send():88] send: summary
2020-10-15 17:06:01,410 INFO    SenderThread:36068 [sender.py:_save_file():532] saving file wandb-summary.json with policy end
2020-10-15 17:06:01,418 DEBUG   HandlerThread:36068 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-15 17:06:01,708 DEBUG   HandlerThread:36068 [cmd.py:execute():719] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=None)
2020-10-15 17:06:02,153 DEBUG   SenderThread:36068 [sender.py:send():88] send: files
2020-10-15 17:06:02,153 INFO    SenderThread:36068 [sender.py:_save_file():532] saving file wandb-metadata.json with policy now
2020-10-15 17:06:02,154 DEBUG   HandlerThread:36068 [handler.py:handle_request():54] handle_request: status
2020-10-15 17:06:02,155 DEBUG   SenderThread:36068 [sender.py:send():88] send: request
2020-10-15 17:06:02,155 DEBUG   SenderThread:36068 [sender.py:send_request():97] send_request: status
2020-10-15 17:06:02,165 DEBUG   SenderThread:36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-15 17:06:02,184 DEBUG   Thread-23 :36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-15 17:06:02,413 INFO    Thread-18 :36068 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201015_170557-3e6mpmqm\files\requirements.txt
2020-10-15 17:06:02,414 INFO    Thread-18 :36068 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201015_170557-3e6mpmqm\files\wandb-metadata.json
2020-10-15 17:06:02,414 INFO    Thread-18 :36068 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201015_170557-3e6mpmqm\files\wandb-summary.json
2020-10-15 17:06:02,414 INFO    Thread-18 :36068 [dir_watcher.py:_on_file_created():188] file/dir created: wandb\run-20201015_170557-3e6mpmqm\files\output.log
2020-10-15 17:06:02,441 DEBUG   SenderThread:36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-15 17:06:02,500 DEBUG   Thread-23 :36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-15 17:06:02,512 DEBUG   Thread-23 :36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): storage.googleapis.com:443
2020-10-15 17:06:02,973 DEBUG   Thread-23 :36068 [connectionpool.py:_make_request():396] https://storage.googleapis.com:443 "PUT /wandb-production.appspot.com/marcelloaborges/gpt-2/3e6mpmqm/wandb-metadata.json?Expires=1602878589&GoogleAccessId=gorilla-cloud-storage%40wandb-production.iam.gserviceaccount.com&Signature=fLef1HgOOSSw36ro88kKPGr7LlSUzJ1iPzFtE5%2BmSD3zWtr9NoT%2BO5ayIOQxcfRLkeTVtbJWJcpW7ppHMtuAU%2BZZ4Aabd7dwahNqZVKbwbBtPmFvSQb%2BP99uRGJaJacjs%2Bp%2F%2F33UaSzCb0Dxd7riXlK92iipJq2rVN8yLCjzRK2Ku3JTH3CVzgD4WfrheXwVjMPZgMoU0OBaQaTtwstDIh0eugkqz%2BEozZO0z5OrhkPSk%2FYlbp1nr2HKsljdswH%2FddZMglxA33KubIkjj2gzv%2F0T8iz%2BV7YuA4GHEypU2%2BP9BwQavqFZzWEEoMOLLqCJDSb%2BZRINaFBPZgCaaDsVfQ%3D%3D HTTP/1.1" 200 0
2020-10-15 17:06:02,976 INFO    Thread-23 :36068 [upload_job.py:push():112] Uploaded file C:\Users\MARCEL~1.BOR\AppData\Local\Temp\tmpicecmkegwandb\hbnowxdn-wandb-metadata.json
2020-10-15 17:06:03,414 DEBUG   Thread-15 :36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-15 17:06:03,759 DEBUG   Thread-15 :36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/marcelloaborges/gpt-2/3e6mpmqm/file_stream HTTP/1.1" 200 None
2020-10-15 17:06:04,946 DEBUG   SenderThread:36068 [sender.py:send():88] send: stats
2020-10-15 17:06:07,376 DEBUG   Thread-15 :36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/marcelloaborges/gpt-2/3e6mpmqm/file_stream HTTP/1.1" 200 None
2020-10-15 17:06:09,579 DEBUG   SenderThread:36068 [sender.py:send():88] send: stats
2020-10-15 17:06:09,800 DEBUG   Thread-15 :36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/marcelloaborges/gpt-2/3e6mpmqm/file_stream HTTP/1.1" 200 None
2020-10-15 17:06:14,201 DEBUG   SenderThread:36068 [sender.py:send():88] send: stats
2020-10-15 17:06:14,417 DEBUG   Thread-15 :36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/marcelloaborges/gpt-2/3e6mpmqm/file_stream HTTP/1.1" 200 None
2020-10-15 17:06:17,446 DEBUG   HandlerThread:36068 [handler.py:handle_request():54] handle_request: status
2020-10-15 17:06:17,446 DEBUG   SenderThread:36068 [sender.py:send():88] send: request
2020-10-15 17:06:17,447 DEBUG   SenderThread:36068 [sender.py:send_request():97] send_request: status
2020-10-15 17:06:17,454 DEBUG   SenderThread:36068 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-15 17:06:17,700 DEBUG   SenderThread:36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-15 17:06:18,830 DEBUG   SenderThread:36068 [sender.py:send():88] send: stats
2020-10-15 17:06:19,070 DEBUG   Thread-15 :36068 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/marcelloaborges/gpt-2/3e6mpmqm/file_stream HTTP/1.1" 200 None
2020-10-15 17:06:23,465 DEBUG   SenderThread:36068 [sender.py:send():88] send: stats
