2020-10-07 09:33:07,403 INFO    MainThread:19272 [internal.py:wandb_internal():62] W&B internal server running at pid: 19272
2020-10-07 09:33:07,407 DEBUG   HandlerThread:19272 [handler.py:handle_request():54] handle_request: login
2020-10-07 09:33:07,409 DEBUG   SenderThread:19272 [sender.py:send():88] send: request
2020-10-07 09:33:07,409 DEBUG   SenderThread:19272 [sender.py:send_request():97] send_request: login
2020-10-07 09:33:07,420 DEBUG   SenderThread:19272 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 09:33:08,027 DEBUG   SenderThread:19272 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 09:33:08,030 INFO    SenderThread:19272 [sender.py:send_request_login():144] Login server info: {'cliVersionInfo': {'min_cli_version': '0.8.20', 'max_cli_version': '0.10.4'}}
2020-10-07 09:33:08,034 DEBUG   HandlerThread:19272 [handler.py:handle_request():54] handle_request: check_version
2020-10-07 09:33:08,034 DEBUG   SenderThread:19272 [sender.py:send():88] send: header
2020-10-07 09:33:08,034 DEBUG   SenderThread:19272 [sender.py:send():88] send: request
2020-10-07 09:33:08,035 DEBUG   SenderThread:19272 [sender.py:send_request():97] send_request: check_version
2020-10-07 09:33:08,035 INFO    WriterThread:19272 [datastore.py:open_for_write():76] open: wandb\run-20201007_093305-1ow49z22\run-1ow49z22.wandb
2020-10-07 09:33:08,041 DEBUG   Thread-14 :19272 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): pypi.org:443
2020-10-07 09:33:08,173 DEBUG   Thread-14 :19272 [connectionpool.py:_make_request():396] https://pypi.org:443 "GET /pypi/wandb/json HTTP/1.1" 200 49963
2020-10-07 09:33:08,237 DEBUG   SenderThread:19272 [sender.py:send():88] send: run
2020-10-07 09:33:08,250 DEBUG   SenderThread:19272 [util.py:is_cygwin_git():315] Failed checking if running in CYGWIN due to: FileNotFoundError(2, 'O sistema não pode encontrar o arquivo especificado', None, 2, None)
2020-10-07 09:33:08,258 DEBUG   SenderThread:19272 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-07 09:33:08,555 DEBUG   SenderThread:19272 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
2020-10-07 09:33:08,833 DEBUG   SenderThread:19272 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-10-07 09:33:08,866 DEBUG   HandlerThread:19272 [handler.py:handle_request():54] handle_request: run_start
2020-10-07 09:33:08,880 INFO    SenderThread:19272 [dir_watcher.py:__init__():149] watching files in: wandb\run-20201007_093305-1ow49z22\files
2020-10-07 09:33:08,881 INFO    SenderThread:19272 [sender.py:_start_run_threads():454] run started: 1ow49z22 with start time 1602073988
2020-10-07 09:33:08,881 DEBUG   SenderThread:19272 [sender.py:send():88] send: summary
2020-10-07 09:33:08,882 INFO    SenderThread:19272 [sender.py:_save_file():532] saving file wandb-summary.json with policy end
2020-10-07 09:33:08,890 DEBUG   HandlerThread:19272 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=<valid stream>)
2020-10-07 09:33:09,132 DEBUG   HandlerThread:19272 [cmd.py:execute():719] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Dev\Studies-and-Researches, universal_newlines=False, shell=None, istream=None)
2020-10-07 09:33:09,561 DEBUG   SenderThread:19272 [sender.py:send():88] send: files
2020-10-07 09:33:09,561 DEBUG   HandlerThread:19272 [handler.py:handle_request():54] handle_request: status
2020-10-07 09:33:09,562 INFO    SenderThread:19272 [sender.py:_save_file():532] saving file wandb-metadata.json with policy now
2020-10-07 09:33:09,563 DEBUG   SenderThread:19272 [sender.py:send():88] send: request
2020-10-07 09:33:09,563 DEBUG   SenderThread:19272 [sender.py:send_request():97] send_request: status
2020-10-07 09:33:09,571 DEBUG   SenderThread:19272 [connectionpool.py:_new_conn():815] Starting new HTTPS connection (1): api.wandb.ai:443
